Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bahrain,BHR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.561326116,3.681042045,3.854865581,3.988568857,3.473381698,3.175616264,3.062489256,3.303733096,3.285104036,4.05684635,3.84291485,3.576913103,4.106426239,4.310739785,4.406818375,4.975066334,4.858230427,4.748104885
"Bahamas, The",BHS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.03386578,4.012490809,4.151469469,4.356313497,4.661236703,4.650864005,5.388865992,5.528718233,5.79177998,5.936605483,5.924252421,6.048838049,6.047679484,6.024672836,5.891465768,5.714385584,6.071411818,5.758889019
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.665935159,7.288878411,7.137656957,8.043770492,9.062702209,9.052237123,9.172187001,9.53060165,9.689439088,9.022121131,9.018882364,9.178560227,9.490015358,9.48689729,9.475168586,9.339536726,9.227862209,8.931667358
Belarus,BLR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.466761068,5.904420093,5.814753473,5.967114866,5.932196602,6.276538223,5.762958527,5.885340273,5.472814292,5.39037846,5.656940117,4.874385521,5.245326832,5.695594847,5.387933552,6.065333262,5.91054149,5.92578575
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.140903801,4.700968787,4.499778524,4.760183766,4.56158556,4.685833678,4.602043703,5.042224005,5.06423153,5.796965957,5.764430389,5.634397268,5.371813104,5.697769299,5.673932284,5.903208628,6.09697625,5.642822757
Bermuda,BMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.395541176,4.82522212,4.896450415,5.197096244,4.863157123,5.07408157,4.821581021,4.88936156,4.752830043,5.410833284,5.473027378,5.492545664,5.373705178,5.735155195,5.964914709,6.61701411,6.852848828,6.443160772
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.334801346,8.549931645,8.704341948,8.197110891,8.135350049,8.044081926,8.25888291,8.207753301,8.01595822,8.402491361,7.949066907,7.788301259,7.735300809,7.977093756,8.396054059,8.870203793,9.206205606,9.467476606
Barbados,BRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.331872404,5.525291711,5.861234292,6.683772802,7.315102965,6.768921763,6.583242863,6.055831909,6.476763636,7.148684561,6.773986667,6.899338961,7.778199762,7.599364966,7.106532902,6.967143714,6.852003932,6.779126823
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.543247677,2.541938983,2.529896982,2.597885579,2.547096275,2.229675837,1.903293282,1.940695383,1.869585551,2.393066138,2.278261073,1.864097267,1.850972138,1.898314059,1.914368011,2.387089096,2.548286878,2.373207733
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.310199991,4.85057421,4.454511404,4.007478431,4.465328157,4.019673914,4.291453585,4.02995646,3.300827742,3.461476788,3.473576158,3.269957751,3.534254804,3.621295467,3.46891731,3.658079728,3.487767652,3.186962381
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.827258155,6.156716868,6.421542168,6.176186725,5.795302615,5.025341362,4.773724452,5.333116651,5.782003328,6.52500838,6.194024906,5.776903033,6.141459942,6.224388257,5.597931519,5.726299435,5.560522154,6.134568155
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.43353951,3.911254555,4.267068207,4.610359296,4.196106642,4.76289317,4.460363835,4.771059752,4.022068903,4.345085099,3.742032871,3.822655603,3.874166682,4.843345657,4.853248969,6.308991462,4.281501472,5.821775645
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.275678754,8.655299991,8.888238668,9.042792022,9.09723565,9.064386785,9.349177033,9.444859624,9.603937715,10.71428657,10.68207175,10.35250351,10.34789234,10.22734493,10.05561575,10.510692,10.73787659,10.57276949
Central Europe and the Baltics,CEB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.707403504,5.911946014,6.162123729,6.399538268,6.361250935,6.367915557,6.226802494,6.142613513,6.37820936,6.852574024,6.809496373,6.539330792,6.550014792,6.702982975,6.607978573,6.548848752,6.646719917,6.598133284
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.843565524,10.23142189,10.64117774,10.93651131,11.00394204,10.82196906,10.21397859,10.01601145,10.15153974,10.80916002,10.69854274,10.76850593,11.0578604,11.31379008,11.49436533,11.88430414,12.22136542,12.34632209
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.035176456,7.15104118,7.266023755,7.333303988,6.901150197,6.588715315,6.035167351,6.175375357,6.740479171,7.209184766,6.774893403,6.771788746,7.02091977,7.4447833,7.80729875,8.302691579,8.51739347,8.983509988
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.473415017,4.220350832,4.348249361,4.380323738,4.25689593,4.142215103,3.918709978,3.658684716,3.877227008,4.321824387,4.207991436,4.325513169,4.549399018,4.71002236,4.773227125,4.888723046,4.981880635,5.151193216
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.60044758,4.794317856,4.395536333,4.541251436,5.154654756,5.287700519,5.756248161,6.292618811,6.314691901,6.177199259,6.103670225,6.077907607,6.11988008,5.138966814,5.157325044,4.421981797,4.536222667,4.453034326
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.982345387,4.182554036,4.351076856,4.414828122,4.050415754,4.142096266,4.10265103,4.160054773,4.399344325,4.329681024,4.503917694,3.398841619,4.542022943,4.503180087,4.534279183,4.699523374,4.679078981,4.670666903
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.572378539,2.729728259,2.676753141,3.840156645,4.442267492,4.274633527,4.456079751,4.44069393,5.141130462,4.644172266,4.019276053,3.431640565,3.56752947,3.565092385,3.979411721,3.941995651,3.887424991,3.978722915
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.693924516,2.375842258,1.876266673,2.115878649,2.10554637,1.875871979,1.78239923,2.243641578,2.553246543,2.221443318,1.980574615,1.85153503,2.474332973,2.488467842,2.507419884,3.415352106,3.48694697,2.930279262
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.652303994,5.960319564,5.75026162,5.792490765,5.816432089,6.085412204,6.352367252,6.506016105,6.855400652,7.308317721,7.082656771,6.790699065,6.752311438,7.262698561,7.146579772,7.297423482,7.213679701,7.226280868
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.2403264,10.93494818,10.95779464,10.32618135,10.31825319,9.858702123,9.701057523,9.341913462,8.977364749,8.56680423,8.5149616,9.098709375,7.928080112,7.76687935,7.584680617,7.77522251,7.486647367,7.384373993
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.434011877,4.752443731,4.755694419,4.500086233,4.377106577,4.273641109,4.48974967,4.189001396,3.58312875,3.881524503,4.475557432,4.305274412,5.13365455,5.289942399,5.327222496,4.818609357,4.843254015,5.165488645
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.593144685,6.499649584,6.899891049,6.999894232,6.659269333,6.695155799,6.969926506,7.03324154,7.514614612,7.907344401,8.113399893,8.218052238,7.913509756,7.868321985,7.881751657,7.822860032,7.533469051,7.328796387
Caribbean small states,CSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.806002921,4.609940334,4.787889354,4.675551316,4.979401445,4.775008705,4.858108823,4.942566264,4.776748289,5.509544132,5.368226511,5.199719329,5.298821349,5.416798604,5.404602322,5.802278716,6.159231007,6.153237812
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.581898034,6.982097775,7.114816457,7.102954388,6.831787527,8.755254745,8.27190578,10.96749157,11.31422818,12.29053959,10.68808287,11.31298617,9.299409389,10.43099537,12.14123443,12.81401366,12.21775115,11.71132699
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.308000743,5.339404568,5.615659803,5.635687709,5.40558137,5.435809493,5.463574827,5.357448757,6.015352905,6.466007978,6.279349327,6.591454893,6.689148396,6.901281327,6.77953437,6.809032708,6.78870976,6.684569269
Czech Republic,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.717553198,5.887647346,6.198872253,6.554465741,6.385472417,6.381010264,6.195531413,6.016048416,6.359733641,7.292904705,6.928062439,6.976892054,7.028435171,7.806695253,7.653085142,7.242757082,7.149598747,7.231339067
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.837324172,9.872468561,10.11682451,10.33755541,10.08033082,10.22769734,10.11682823,9.971192479,10.15739292,11.13982946,11.0054031,10.7205376,10.77690274,10.93190983,10.96046045,11.0880129,11.13065928,11.2468347
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.125303775,3.940196335,5.035921559,5.58189936,4.66613397,4.527277127,4.8926007,4.793239012,4.478856921,4.511870071,4.297110066,4.738293961,4.63176854,4.098698124,4.138143733,4.389301315,3.749318421,3.316517919
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.241283774,5.338431895,5.439237878,5.344105139,5.130512267,5.232971534,5.225003883,5.364777893,5.468365923,5.607561395,5.569851771,5.334503576,5.828289315,5.295026302,5.461577326,5.411627889,5.210321769,5.87688908
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.104380965,8.448326588,8.702512085,8.903630823,9.007430822,9.090571105,9.168796986,9.325155616,9.51134339,10.67431718,10.33315584,10.15290841,10.24135575,10.16958281,10.17190367,10.22716537,10.18123403,10.10827944
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.884275049,4.881833121,4.986490309,4.388882965,4.287738726,4.353891686,3.993654251,4.207319766,4.725076258,5.087067932,5.579400063,5.665098876,5.88520579,5.764077231,5.847229436,5.982470512,6.096604094,6.136395037
Algeria,DZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.48903276,3.837877139,3.730041534,3.601041064,3.544073179,3.235161304,3.355101869,3.821415827,4.201883823,5.359395593,5.11717163,5.267480761,6.000509858,6.035762653,6.547214091,6.978476048,6.603844464,6.374321878
East Asia & Pacific (excluding high income),EAP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.957147362,3.858676078,3.915272248,3.979870392,3.889427948,3.883721174,3.736739211,3.569991516,3.735224625,4.129086457,4.033303212,4.140437312,4.345617844,4.505021576,4.589014884,4.700066251,4.779305831,4.910270314
Early-demographic dividend,EAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.878326141,5.127678068,4.847909578,4.942400538,4.893745969,4.84063472,4.845869371,4.82111224,4.758948441,5.166431984,4.970948399,4.894917054,4.958245562,4.997209723,5.041426755,5.141826525,5.027939291,5.024977886
East Asia & Pacific,EAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.185483771,6.222191288,6.191061428,6.288163329,6.262129985,6.215716507,6.018631709,5.812165027,5.957176915,6.450590064,6.333496622,6.756087181,6.817803485,6.591162089,6.530321403,6.489911665,6.613421524,6.64841742
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.903005578,5.189490251,5.434805736,5.384157319,5.163305698,5.158162772,5.134426358,5.071533286,5.119343544,5.670509286,5.201116795,4.917245923,5.001618751,5.090864737,5.079710343,5.100024474,5.178077486,5.199712907
Europe & Central Asia,ECS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.822825267,8.011941863,8.24655919,8.457863972,8.426258207,8.42320583,8.356225134,8.245728485,8.442571724,9.267095854,9.036863537,8.890141702,8.877229365,9.104125303,9.20989664,9.287158892,9.348063536,9.261304096
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.315289691,3.737558424,4.457589611,5.42486012,5.550784618,5.578413606,5.687221885,5.864890292,5.816376582,6.438732892,7.121956348,7.865218073,8.479682356,8.559834212,8.62127468,8.588457108,8.295960724,8.257429302
"Egypt, Arab Rep.",EGY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.922442883,5.400303379,5.510737747,5.224252865,4.857323691,4.922291636,4.841900617,4.444932565,4.466348141,4.378701374,4.153195024,4.357069358,4.553054273,4.654160514,4.691737145,5.336572602,5.363046378,5.287636817
Euro area,EMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.648118973,8.741653679,8.954113942,9.161286691,9.165781667,9.256158486,9.253936108,9.1528017,9.444672652,10.20413011,10.16606209,10.06297091,10.16847337,10.21363762,10.25920106,10.20229586,10.19079616,10.13487079
Eritrea,ERI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.463065043,4.580878839,5.176041275,5.67850098,5.42505756,5.31241633,5.30751124,4.085050523,3.895762935,4.35397923,3.455869108,4.148727655,2.938750014,2.834758349,2.818771265,2.864343114,2.908124402,2.870023437
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.816061586,6.783133745,6.802923232,7.528949529,7.615680993,7.672857493,7.754267752,7.83220306,8.288741112,8.984182775,9.011272341,9.078246355,9.071517736,9.020145237,9.023626149,9.109248221,8.97140801,8.873129636
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.164508149,4.787936062,4.732782394,4.881227016,5.155723915,5.091324449,4.778983071,5.030038208,5.752161145,6.542548537,6.333693117,5.822662264,5.827746168,6.009842083,6.116786227,6.386303902,6.503356993,6.429357827
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.365046695,4.723167047,4.712629691,4.899709299,4.312818497,4.100981355,4.457572848,5.001283437,4.280639067,4.649834335,5.466372147,4.468977824,4.539595917,4.075065255,4.033632204,3.944920376,3.85119468,3.502557427
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.439998923,8.556784938,8.772655939,8.98695041,8.977153259,9.041003359,9.014783611,8.901044868,9.16480779,9.921912604,9.849203292,9.808727195,9.912388556,9.970169517,10.00380798,9.939015052,9.934325099,9.871859544
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.126981619,5.576538215,5.066835723,5.605434175,5.147551287,4.694576865,5.118844069,5.029811176,4.626914439,5.305218705,4.812513465,4.671430717,4.51746018,4.382402647,4.49432848,4.452517284,4.535078489,4.812083769
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.842897087,6.992945075,7.3654145,7.669642568,7.797157019,8.003917336,8.009721339,7.831271738,8.090815693,8.879847825,8.877124637,8.957631886,9.301526845,8.672653139,9.493074566,9.704122692,9.42838788,9.206938744
Fiji,FJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.722561896,3.161883727,3.248430043,3.242261335,3.55409123,3.55896242,3.657887131,3.729042411,3.449540585,3.830637783,3.701361269,3.404846415,3.536990285,3.466692567,3.649255633,3.568863496,3.534800932,3.5007447
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.584477544,9.70562771,10.02218649,10.08283347,10.16429365,10.21484435,10.39758101,10.33461094,10.51360667,11.30099744,11.23902351,11.20309308,11.31547019,11.43572927,11.57112494,11.4590764,11.4789255,11.31289229
Faroe Islands,FRO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.765111327,8.452600241,7.897204161,9.571504593,12.0271571,17.73306727,10.7412912,11.05850413,11.99137941,12.55259216,13.1062448,13.09527457,12.31475696,12.17596829,11.80410534,12.53152192,12.59096563,12.35154942
Gabon,GAB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.905367315,3.152464703,3.330462426,3.536915034,3.331400082,2.934102528,3.145088628,3.151499853,2.794451639,3.839813545,2.475567907,2.557716519,2.420975268,2.840870991,2.532821149,2.657437883,3.107697517,2.780745924
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.97159192,6.310986727,6.568206847,6.832544506,7.035588473,7.174565643,7.308196276,7.406117022,7.64548108,8.481582999,8.433944732,8.37611109,8.285918087,9.765764326,9.756682068,9.686845541,9.699044377,9.631694108
Georgia,GEO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.396988571,7.370392233,8.033798635,8.255488425,8.316367865,8.303932846,7.846265286,7.64387399,8.681520075,9.835427254,9.545388818,8.388103545,8.373142034,8.395723999,8.438818902,7.93235898,8.421346545,7.601659
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.835161425,3.21807079,2.825576812,2.849476598,2.942544594,3.82582657,3.80756557,3.956686333,4.13669236,4.619504139,4.607809708,4.674267769,4.117679223,4.623005167,4.100448266,4.621714726,3.461577371,3.262370452
Gibraltar,GIB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
Guinea,GIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.472819179,3.616787866,4.054563493,3.552357852,3.286154196,3.08806207,2.947296947,3.053638712,2.887413651,2.965822443,3.018721752,3.789550811,3.503983095,3.460796922,4.780976847,5.80920577,5.34073934,4.123086855
"Gambia, The",GMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.693045139,2.44616773,2.351417392,2.343599126,2.518680878,2.842879109,3.343729302,3.586076573,3.54212299,3.499827534,3.350627422,4.014417157,3.924252838,4.06464003,3.45647037,3.099949285,2.955651097,3.282071277
Guinea-Bissau,GNB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.710558176,6.79371953,6.332409382,6.646823883,8.047827333,7.683817297,7.270440459,7.56464079,7.275112718,7.184963673,6.645119935,6.028466299,5.689674988,6.889078766,9.488552809,8.591153473,8.04162696,7.23586902
Equatorial Guinea,GNQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.324448712,2.30314713,2.415662259,1.977353916,1.747275516,1.505604666,1.518618967,1.571255736,1.829169691,1.844378747,1.818628609,1.553575136,1.263573859,1.87567044,2.192929201,2.915339731,3.157184273,3.107094206
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,8.149566501,8.626681566,8.310323209,8.452710509,8.886303008,9.468532354,9.55973193,9.098247439,8.88318643,8.414968103,7.949893922,8.089886606,8.282151818,8.041390032
Grenada,GRD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.323745683,5.584404245,5.974988267,5.419720709,5.310799181,5.453084037,6.035349518,5.913164467,5.823859572,6.07633777,6.193170324,6.208665296,5.935962871,5.678920075,4.723766074,4.717331752,4.687991366,4.75711748
Greenland,GRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.691120401,6.401094049,6.343770027,6.479805708,6.528557092,6.368883699,6.590300798,6.358929724,6.255123019,6.380946934,6.149437279,5.936356634,6.014749408,6.16954416,5.942374095,5.960480869,6.008672342,5.813843757
Guam,GUM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
Guyana,GUY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.887239844,4.020582885,4.192779213,4.280645773,4.85830158,5.187078565,5.020898208,5.179983377,4.886759073,5.213158205,5.463494733,5.167162418,4.894486815,5.050372332,5.144066736,4.518080503,5.140765384,4.945509881
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.402384248,9.887778799,10.29579508,10.46597823,10.3979049,10.43816024,10.48655686,10.46519962,10.66345975,11.65759067,11.57479703,11.6012761,11.72542009,11.85949168,12.01674988,12.43080756,12.61785382,12.53409986
"Hong Kong SAR, China",HKG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,
Honduras,HND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.424325705,6.081948429,6.428344548,6.94597289,7.001449168,7.677622139,8.081953228,8.155261725,8.622102439,8.94305706,8.721075952,8.793432266,8.646212518,8.474894613,8.170271665,7.713969052,8.16693753,7.858425379
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.254538967,4.670628882,4.823085902,5.04416442,5.283390076,5.432528862,5.572657517,5.626660327,5.380275119,5.708038739,5.538691213,5.357841393,5.342246636,5.438782218,5.324558943,5.647151696,5.430387163,5.284983934
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.664698362,7.162064314,6.192500517,6.360468268,6.580668688,6.912402064,6.984035671,7.470490038,7.703370601,8.161235601,8.095788956,7.785690576,7.788258791,6.521996856,6.695125252,6.787956506,6.826259196,6.789133698
